customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
c16db216-bd81-49bd-82e2-125b33d4f8bd,Male,0,Yes,Yes,67,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,30.59,2057.21,No
57a1e008-53a7-4800-b135-5673be6a869c,Male,1,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card,22.16,1067.24,Yes
45f87212-32b9-4a92-8c62-89fd8ee065e3,Female,1,No,No,2,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,One year,No,Electronic check,100.12,216.89,Yes
07a53c66-df59-4ce3-af00-a7c9889db0e0,Male,0,No,Yes,16,No,Yes,No,Yes,No,No internet service,No internet service,Yes,No,Two year,No,Bank transfer,60.01,964.27,No
752f4c61-d72d-4c28-a737-53338f16b958,Female,1,No,No,59,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,48.55,2872.0,No
ad11b66d-ca23-4496-a6a7-dae81b415e89,Female,1,Yes,No,13,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,One year,Yes,Bank transfer,67.62,889.25,No
91fdbbfa-1094-4f1f-9370-e3fd4ff43f5b,Male,0,No,No,40,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Credit card,22.66,910.55,No
81d6b5ba-be38-4810-95d0-ebed7bd5163c,Female,0,Yes,No,2,Yes,Yes,No,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer,95.41,210.54,No
fcef0fda-fa8a-4c44-9536-334a8dc34fa4,Male,0,No,No,65,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,119.09,7733.53,Yes
0dab94fe-f73e-48c2-afa7-43e173bde08d,Male,1,No,Yes,56,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,82.22,4589.79,Yes
e63ada14-10ec-4640-b6da-87702d004455,Male,1,No,Yes,31,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,No,Two year,No,Credit card,36.1,1112.98,Yes
e2c62282-76ea-458b-a4f2-5c425f77fe1a,Male,1,No,Yes,45,No,Yes,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Two year,No,Electronic check,68.05,3067.44,Yes
ca1b523d-3228-4a94-af42-20689233954a,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,41.54,70.15,No
ed111fa1-1980-402e-a2f1-4bab2a8326b9,Female,0,No,Yes,12,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Two year,No,Bank transfer,48.23,585.12,No
8f1b7716-7e18-4b66-8ef3-4934c1f779ff,Male,1,Yes,Yes,72,Yes,No phone service,No,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,103.27,7442.04,No
8636ac9d-ca8d-42a3-bde9-e3634cf6d914,Male,1,Yes,No,36,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card,58.99,2103.69,No
36fea2d7-b48f-4ffe-8cc6-02d93484b699,Male,1,Yes,Yes,56,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,51.08,2840.96,No
88b84b3e-d4fb-4c67-8da3-94b6488dfd8f,Male,1,Yes,Yes,61,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,59.27,3607.16,Yes
34ce3109-1fd3-450f-958e-0221d1879548,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card,50.17,1963.46,Yes
9e151a0f-d37c-4222-a266-dfa0726ccdc2,Male,0,Yes,No,18,Yes,No phone service,No,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,24.64,426.96,Yes
8f5e802c-cf07-487c-ac36-df451aeba10d,Female,0,Yes,Yes,38,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,One year,Yes,Mailed check,83.04,3144.88,No
660c009b-ec9a-4c7c-a98c-2b3b0c9b9a61,Male,1,Yes,Yes,3,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Mailed check,66.84,181.03,Yes
ef42f529-5089-4e1b-b6d1-9ba903d9a7e8,Female,1,Yes,No,36,No,No,No,Yes,No,No,Yes,No,No,One year,No,Bank transfer,82.74,2985.65,No
64102bde-69ed-4ab5-9be8-343bb416749a,Female,1,No,No,63,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,39.99,2531.36,Yes
86e8dfb1-7180-4dc2-bb61-fb0a24ae989f,Female,0,No,Yes,0,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,74.59,-4.97,No
39207130-2fc3-47b2-a97a-07c7adaf987f,Male,0,Yes,No,52,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card,59.56,3080.44,No
bc3a82f1-ecf7-4ad3-b782-4138ea9acf3b,Male,0,No,No,17,No,Yes,DSL,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer,98.7,1668.23,Yes
3cbf0ea1-77cb-4922-a878-0c13266ce369,Male,0,No,No,37,No,No phone service,No,No internet service,No,No internet service,No internet service,Yes,Yes,Two year,No,Credit card,44.05,1637.6,No
62a0aef5-654a-40f7-84c3-97c71b79a646,Female,0,No,No,1,Yes,No phone service,No,No,Yes,No internet service,Yes,No,No internet service,Two year,No,Bank transfer,82.03,84.09,No
e073ec09-0c2f-4b51-9837-d17c827a9b1d,Male,0,Yes,No,70,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,95.14,6655.15,No
015f7479-6263-4270-82f1-70bd71501180,Female,0,Yes,Yes,21,No,No phone service,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,98.91,2083.92,Yes
ce30ea85-9079-4ff5-82fb-073a7f44df91,Male,1,Yes,No,12,No,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,73.06,867.92,Yes
3595ea85-4fe3-4e2d-86bf-78350f9d6768,Male,1,Yes,Yes,39,Yes,No phone service,No,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Credit card,53.56,2093.61,Yes
fda3ca3a-5161-4378-b004-6d7a1bffcef8,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card,23.48,824.73,Yes
fa2dd809-fcd0-4422-87b5-f5a2fdd2d7a1,Male,0,No,Yes,35,No,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,65.99,2300.46,No
b4508110-42ce-4ac0-ba1a-c0f19dd63860,Female,0,Yes,Yes,61,No,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,44.66,2713.37,Yes
a15ebaa0-a9d9-4246-8dce-711bac7d4192,Male,0,No,No,12,No,No,DSL,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,30.38,363.86,No
a1e6c318-7dd0-4104-a981-ee0a89da6ce2,Male,0,No,Yes,25,No,No,DSL,No,No,No internet service,Yes,No,Yes,Two year,No,Electronic check,66.06,1664.17,No
fb3b258c-c32c-4825-a170-108600df9de5,Male,0,Yes,Yes,22,Yes,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,116.33,2545.04,Yes
61eb5cd5-484c-4efb-9ad2-c28bb7b937d3,Female,0,No,Yes,14,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,41.74,587.96,Yes
87cc307a-3ea5-4ae9-94b8-06382dbd485d,Female,0,Yes,Yes,55,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,117.8,6486.08,Yes
cb34b5bb-83c4-4cae-9836-55c4976087a1,Male,0,No,Yes,20,No,No,DSL,Yes,No internet service,No internet service,No,Yes,No,Two year,Yes,Electronic check,62.06,1252.39,Yes
f611f23d-599f-4852-830d-b860fd763bc7,Male,1,No,No,19,Yes,No,No,Yes,No internet service,No,No,No,Yes,One year,No,Credit card,76.26,1446.25,Yes
862b42f3-ca7e-43a2-92a5-36a5717c2e2c,Female,1,Yes,No,29,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,58.01,1699.95,Yes
58fa8b4c-d3a2-40c7-825d-b8f7777d47e7,Male,1,No,Yes,71,No,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card,108.83,7737.16,No
6569dc3c-0587-4a3c-92a0-6c0719786924,Male,0,No,No,34,No,No phone service,No,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card,75.96,2578.1,Yes
5cb8bc61-9fbd-469c-9087-03d61d6f1cdc,Female,0,Yes,Yes,46,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,39.71,1843.83,Yes
7ec0b15d-aff3-4f5d-bebd-1659596f8d0c,Female,1,Yes,No,54,No,No,No,Yes,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,102.35,5538.06,No
487fa161-cb19-45a1-b07a-b38b4dd3333e,Male,0,No,Yes,21,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,26.41,543.26,No
5d0bbbe4-7b01-497f-b5fc-e4bde5a28091,Female,0,No,Yes,57,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,95.88,5485.12,No
ef56dbac-97d5-457f-ae12-31b39a9764f1,Female,0,Yes,No,10,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,39.07,373.83,Yes
58c2fab9-6ff6-4bc1-a6dd-358b58aa8bae,Male,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,73.62,720.93,No
91edb608-13a3-4713-b6f3-a422576d0a58,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Bank transfer,101.88,2530.12,No
ff620dc3-200b-4ea1-aec5-5b18165a0242,Female,1,Yes,No,56,No,No,No,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.4,1656.92,Yes
9fb94841-edb2-40c4-929f-666fa15ac7d7,Female,0,Yes,Yes,48,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,45.82,2187.8,No
8790e625-875b-4d60-a2ee-1bcd21dbbb66,Female,1,No,No,50,No,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,77.57,3872.59,No
4e18f5b5-0817-47cc-bb12-c2ce6fd1b5e0,Female,0,No,Yes,61,No,No,DSL,Yes,No,No internet service,No internet service,Yes,No,Two year,No,Credit card,21.91,1348.46,No
3693681a-dcd6-4bd0-ae0e-a0c343fad570,Male,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,42.52,2043.24,No
24210c2b-13b0-4209-a813-034aef9c6ce4,Female,0,No,Yes,19,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,No,One year,Yes,Credit card,34.65,653.55,No
92e490f9-2125-4303-956c-d4c20dfeaf34,Male,1,No,Yes,49,No,No,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,68.81,3382.86,Yes
a76e0d43-43a5-412e-9af1-01efad4db8d5,Male,1,Yes,Yes,62,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,62.82,3891.93,No
b1216884-5061-4ce9-844c-c3891451c81a,Female,0,No,Yes,41,No,Yes,No,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,32.66,1334.09,No
4161b2d7-8aa2-42f2-9423-3175cd1b4d4f,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,99.02,5350.4,Yes
a4b0dd3e-b159-4ffc-92c3-91e41c8ce5e2,Male,1,No,No,32,No,No phone service,No,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Electronic check,21.7,676.37,Yes
acb3e7d3-983d-4a15-89b8-e2146fe44d45,Female,0,No,Yes,51,Yes,No,No,No internet service,No,Yes,Yes,No internet service,No,One year,No,Mailed check,98.58,5044.14,No
774a0dc1-7b93-4edc-ad12-120a3f7aa7cd,Female,1,Yes,Yes,43,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,No,Credit card,84.04,3628.47,Yes
07af2cff-8c38-4473-9e42-b029c05492fc,Female,0,Yes,No,18,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,One year,Yes,Credit card,119.23,2128.71,Yes
c3097359-ef7b-4357-9f25-8d5724a0fb97,Male,1,Yes,No,44,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,83.33,3682.44,No
153e9acf-475e-428c-a6af-341c78792b52,Male,0,No,Yes,55,Yes,Yes,No,No internet service,No,No,No internet service,Yes,Yes,Two year,No,Electronic check,73.05,4012.66,No
e1b564c7-a509-4c1b-9c6d-7479e4316b17,Male,1,No,Yes,15,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,40.32,619.37,No
4338d3f1-cd61-43b7-b6cf-7d9f35843fda,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,106.26,526.03,No
faf26397-ed59-4aa9-9ffc-5101a2c629c4,Male,1,No,No,42,No,No,No,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,118.93,5008.96,No
4d50ea69-757b-474c-9443-42abb66f22fd,Male,0,No,No,35,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,74.16,2584.71,No
8ffe8d2f-c4be-45ce-a9fe-8eec5928725b,Female,1,Yes,Yes,50,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer,27.88,1390.11,Yes
db5cce9a-3c8b-4d17-8d34-b09a0933a39e,Male,0,No,No,6,Yes,No,No,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,26.16,170.75,No
b0075af3-520c-4474-a6ec-7564a706e97b,Male,0,No,No,39,No,Yes,DSL,No,No,No,No internet service,No,No,Two year,No,Bank transfer,113.88,4422.03,No
89e84957-3580-41d3-965a-490204438998,Female,0,Yes,No,9,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,58.42,518.79,Yes
9bbde1b2-6fc8-4512-a3a2-bfa46ee6c162,Male,0,Yes,No,9,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Mailed check,97.17,890.2,No
e5c558ee-7c7d-46a6-b823-33115b1510d5,Female,1,No,No,30,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,One year,No,Mailed check,68.81,2058.65,Yes
0e55f2f3-dc10-4ffe-9358-3cf3865394b5,Female,1,Yes,Yes,6,No,No,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Two year,No,Electronic check,69.0,431.22,No
f13be2b7-ebaf-478d-bc45-edaa2560446d,Male,0,No,No,59,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Credit card,25.59,1493.95,Yes
2076f5bd-9309-44f9-8f87-2444d0b0d039,Male,1,Yes,Yes,18,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,115.07,2088.44,No
9e52ed87-b8c1-40db-9591-fbe37d649ee9,Female,0,No,No,49,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.67,4952.12,No
735afab3-5593-4c16-8fee-8e71b5eaf3fe,Female,1,No,Yes,36,No,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer,29.33,1068.74,No
fea62300-aae9-4782-9423-1f6d9f9fe9f1,Male,0,No,No,3,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,23.25,66.92,Yes
25027ec4-34b2-4276-bb81-c71c8b5df8df,Male,0,No,No,28,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer,86.94,2433.88,No
b19d50c4-d3e1-435b-8e62-c4cceaad5887,Male,1,No,No,67,No,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,No,Electronic check,37.2,2486.84,Yes
0224a81c-fccf-4c7b-bb1e-11769990e42f,Male,0,No,No,32,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card,23.9,749.71,No
a246beb4-f364-46eb-aafc-cbf9a7a168ac,Female,0,No,Yes,28,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,43.37,1225.77,No
19fb4583-cda9-42a4-b515-dc6f88c7805e,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,60.33,4112.09,No
081c0623-769f-4120-a924-749d7a19d0bd,Female,1,Yes,No,46,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,42.86,1972.86,No
c8774eea-a31e-4d21-b44c-818b0a6cf366,Male,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,63.91,-3.48,No
c1522ffc-a77c-4dc7-9b96-c67179f9caf4,Female,1,No,Yes,72,No,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,One year,No,Electronic check,97.73,7018.51,No
7a436ad5-bc70-432c-838d-b7379a42a32d,Male,1,No,Yes,33,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,115.79,3840.86,Yes
4c323259-aad2-472c-8372-68a304b8b410,Male,1,No,Yes,18,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,99.25,1774.25,No
4b4d7cc7-4f04-40c1-939b-0d3ceae2b2ee,Male,1,No,Yes,26,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,98.23,2543.11,No
602911dd-0a23-498a-8b0d-7dffacfa6a1d,Male,0,No,No,5,Yes,No,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,39.34,200.84,No
670a1bf4-ee97-4114-a580-804f27c2cec8,Female,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,113.44,6468.95,Yes
675ff44c-5708-42ea-8eb4-7fdfd76334f3,Female,1,Yes,Yes,37,No,No phone service,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,No,Electronic check,104.31,3872.87,No
313ec5f4-5ccb-4f93-8d8b-20ca291b6f11,Female,1,No,No,34,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,One year,Yes,Credit card,85.25,2915.73,Yes
1a64b08a-00f7-40ab-b42d-6842f795466e,Male,1,Yes,Yes,63,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,93.0,5843.76,No
d9875f47-559f-4ebf-81c8-67d275b3a181,Male,0,No,Yes,31,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,No,One year,No,Mailed check,41.99,1308.32,No
345ae23a-c3c5-4699-889d-9bc3aea63d19,Male,0,Yes,Yes,50,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,Yes,One year,No,Electronic check,112.29,5601.35,Yes
e2452602-96d3-4234-aa59-c026a5666a2b,Male,0,No,Yes,48,No,Yes,No,Yes,No,No internet service,No internet service,No,No,Two year,Yes,Bank transfer,52.99,2553.03,Yes
67b89d23-5d64-4390-bf22-79eea03b91fe,Female,1,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,One year,No,Credit card,77.72,3564.23,Yes
a91334a3-0702-46ef-beaa-45e325f74bf7,Female,1,Yes,No,56,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,50.46,2832.37,Yes
55404211-26bd-4cc9-a8fb-62947db46bb7,Female,1,Yes,No,37,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card,82.8,3048.3,Yes
770927cd-e1d3-4796-bc07-bfa837c2ff2d,Male,1,Yes,No,12,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card,41.01,472.63,No
c0aada9a-d9a1-4961-bbc4-21c90893adf5,Male,1,No,Yes,43,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,107.07,4588.9,No
ae78d62f-4c16-45cb-b440-65c038dcec33,Female,0,Yes,Yes,13,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card,78.94,1014.06,No
da99614f-e066-4d94-bdc4-220b33a66735,Female,1,No,No,26,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,33.32,865.01,No
27457c20-1ff4-4b3a-9621-c7259d8cd80a,Male,0,No,No,65,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Credit card,25.45,1659.03,No
392faa64-a9a9-4749-94a4-7140aa63b6d8,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card,37.6,2408.2,No
dc6968ae-ad44-4f91-abff-c66fb2a5cbda,Female,1,Yes,Yes,55,No,No phone service,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,25.52,1387.38,Yes
8c4cce07-f444-4e62-86ea-cc80411382ff,Female,1,No,Yes,59,No,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,54.24,3182.36,No
20040aef-2c8d-44e9-93da-faf8cbd91736,Male,1,Yes,Yes,21,No,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,35.38,725.49,Yes
e54bccca-46be-40e5-b556-b33be9fc9da3,Male,0,Yes,No,28,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,62.5,1747.73,Yes
d058706b-6b84-4a05-8abc-04bd453e453e,Female,0,No,No,37,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,32.27,1182.42,No
30257db9-70ff-4be5-9f0c-8e602f5f702c,Male,0,Yes,Yes,4,Yes,Yes,No,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,75.82,315.77,Yes
407bc8ca-423b-4a16-a22f-edc756136e29,Male,0,No,No,24,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,115.2,2773.94,Yes
00ebe1b9-43dc-4100-9813-7563736653a0,Male,1,No,No,16,Yes,No phone service,No,No,No,Yes,Yes,No internet service,No,Two year,No,Bank transfer,24.95,383.69,Yes
2aed1ae5-d68f-4159-bc2e-9f17e691ce94,Female,0,Yes,No,24,No,Yes,DSL,Yes,No internet service,No,No internet service,No,Yes,Two year,No,Electronic check,83.56,2001.35,Yes
a9cdda93-4c57-403c-bc46-1c38cc122f4e,Female,0,No,Yes,8,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,80.51,653.88,No
060d6ca8-7e01-4a8a-8a2a-5f5053a0cb2d,Male,1,Yes,No,69,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,89.47,6162.91,Yes
c2208552-6bc9-4270-a2fe-14ffb3a8c8de,Male,0,Yes,Yes,27,Yes,Yes,No,Yes,No,No,No,No,No,Two year,No,Mailed check,115.76,3123.82,Yes
d05530b3-99e2-49e3-a101-d11e81516e07,Male,0,Yes,No,1,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Credit card,40.13,28.61,Yes
9b27de7a-e31a-4392-af55-f0a13b4547af,Male,1,No,No,56,No,No,No,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,74.82,4203.46,No
6605df2d-2a5b-4fdc-8bd6-afa6dc7162eb,Male,1,Yes,Yes,14,Yes,Yes,DSL,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card,87.36,1224.71,Yes
86f679cf-6603-491e-bba4-4db556a15e82,Female,1,Yes,Yes,67,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,116.07,7772.26,Yes
a88498f2-07fc-4de7-8e1a-fa0698ef3d68,Male,1,Yes,Yes,19,No,No,No,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,96.48,1848.92,No
0de49283-ec11-499d-b8e3-95304200314b,Male,0,No,Yes,48,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,66.03,3175.91,Yes
3419ac8c-d19b-4033-a18f-a3b2d29d21b8,Male,1,No,No,58,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Credit card,24.09,1394.83,No
9ddca7db-6d6d-46a6-874d-f4b39a06a091,Female,0,No,No,51,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,33.97,1747.14,Yes
4ca7cf36-478f-451e-928b-c477af51f8c6,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,55.22,1320.69,No
8d4890f3-9e6b-4d1c-8719-e6fa98d290ec,Male,1,Yes,No,34,Yes,No,DSL,No,No internet service,No,No,Yes,No,Two year,No,Bank transfer,57.27,1944.95,Yes
fc999006-dcd3-4494-a72a-3426dee43c43,Female,0,Yes,No,32,No,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,99.61,3203.43,Yes
9f969497-b9b8-47dc-a9da-04b1508859a7,Male,1,Yes,No,32,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Mailed check,64.58,2072.11,No
2e975e74-69e5-4e82-bcca-d5910d3f91f6,Male,1,No,Yes,70,Yes,No,DSL,Yes,No internet service,No,No,Yes,No internet service,Two year,Yes,Bank transfer,93.7,6548.45,Yes
916cefb5-b9d8-40da-a862-4bcd89fa851f,Male,0,Yes,Yes,22,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,90.66,2006.82,Yes
